timestamp,symbol,side,entry_price,exit_price,quantity,reason,pnl,pnl_pct,duration_bars
2024-09-16T03:35:00,BTCUSDT,BUY,59891.99000000,58494.00000000,0.00100000,EXIT_TIMEOUT,1.39799000,0.0233,96
2024-09-16T09:25:00,BTCUSDT,SELL,58832.00000000,0.00000000,0.00100000,ENTRY_SHORT,0.00000000,0.0000,0
2024-09-16T11:10:00,BTCUSDT,BUY,58832.00000000,58780.00000000,0.00100000,EXIT_SIGNAL,0.05200000,0.0009,21
2024-09-16T12:20:00,BTCUSDT,SELL,58632.35000000,0.00000000,0.00100000,ENTRY_SHORT,0.00000000,0.0000,0
2024-09-16T17:50:00,BTCUSDT,BUY,58632.35000000,58144.96000000,0.00100000,EXIT_SIGNAL,0.48739000,0.0083,66
2024-09-16T20:35:00,BTCUSDT,SELL,57801.76000000,0.00000000,0.00100000,ENTRY_SHORT,0.00000000,0.0000,0
2024-09-16T21:50:00,BTCUSDT,BUY,57801.76000000,57964.20000000,0.00100000,EXIT_SIGNAL,-0.16244000,-0.0028,15
2024-09-17T14:10:00,BTCUSDT,BUY,59739.32000000,0.00000000,0.00100000,ENTRY_LONG,0.00000000,0.0000,0
2024-09-17T18:45:00,BTCUSDT,SELL,59739.32000000,60686.89000000,0.00100000,EXIT_SIGNAL,0.94757000,0.0159,55
2024-09-17T22:45:00,BTCUSDT,BUY,60300.00000000,0.00000000,0.00100000,ENTRY_LONG,0.00000000,0.0000,0
2024-09-17T23:00:00,BTCUSDT,SELL,60300.00000000,60156.01000000,0.00100000,EXIT_SIGNAL,-0.14399000,-0.0024,3
2024-09-18T00:55:00,BTCUSDT,BUY,60240.00000000,0.00000000,0.00100000,ENTRY_LONG,0.00000000,0.0000,0
2024-09-18T01:00:00,BTCUSDT,SELL,60240.00000000,60122.01000000,0.00100000,EXIT_SIGNAL,-0.11799000,-0.0020,1
2024-09-18T01:25:00,BTCUSDT,BUY,60228.00000000,0.00000000,0.00100000,ENTRY_LONG,0.00000000,0.0000,0
2024-09-18T01:45:00,BTCUSDT,SELL,60228.00000000,60089.49000000,0.00100000,EXIT_SIGNAL,-0.13851000,-0.0023,4
2024-09-18T06:50:00,BTCUSDT,BUY,60488.95000000,0.00000000,0.00100000,ENTRY_LONG,0.00000000,0.0000,0
2024-09-18T08:05:00,BTCUSDT,SELL,60488.95000000,60246.30000000,0.00100000,EXIT_SIGNAL,-0.24265000,-0.0040,15
2024-09-18T13:35:00,BTCUSDT,SELL,59694.50000000,0.00000000,0.00100000,ENTRY_SHORT,0.00000000,0.0000,0
2024-09-18T16:25:00,BTCUSDT,BUY,59694.50000000,59690.23000000,0.00100000,EXIT_SIGNAL,0.00427000,0.0001,34
2024-09-19T05:00:00,BTCUSDT,BUY,62139.66000000,0.00000000,0.00100000,ENTRY_LONG,0.00000000,0.0000,0
2024-09-19T05:30:00,BTCUSDT,SELL,62139.66000000,61974.01000000,0.00100000,EXIT_SIGNAL,-0.16565000,-0.0027,6
2024-09-19T07:15:00,BTCUSDT,BUY,62052.00000000,0.00000000,0.00100000,ENTRY_LONG,0.00000000,0.0000,0
2024-09-19T08:35:00,BTCUSDT,SELL,62052.00000000,61961.85000000,0.00100000,EXIT_SIGNAL,-0.09015000,-0.0015,16
2024-09-19T15:25:00,BTCUSDT,BUY,63195.98000000,0.00000000,0.00100000,ENTRY_LONG,0.00000000,0.0000,0
2024-09-19T19:05:00,BTCUSDT,SELL,63195.98000000,63450.36000000,0.00100000,EXIT_SIGNAL,0.25438000,0.0040,44
2024-09-20T01:40:00,BTCUSDT,BUY,62959.61000000,0.00000000,0.00100000,ENTRY_LONG,0.00000000,0.0000,0
2024-09-20T06:20:00,BTCUSDT,SELL,62959.61000000,63741.99000000,0.00100000,EXIT_SIGNAL,0.78238000,0.0124,56
2024-09-20T09:30:00,BTCUSDT,BUY,63501.05000000,0.00000000,0.00100000,ENTRY_LONG,0.00000000,0.0000,0
2024-09-20T11:35:00,BTCUSDT,SELL,63501.05000000,63384.00000000,0.00100000,EXIT_SIGNAL,-0.11705000,-0.0018,25
2024-09-20T16:25:00,BTCUSDT,SELL,62993.99000000,0.00000000,0.00100000,ENTRY_SHORT,0.00000000,0.0000,0
2024-09-20T18:55:00,BTCUSDT,BUY,62993.99000000,62865.45000000,0.00100000,EXIT_SIGNAL,0.12854000,0.0020,30
2024-09-20T23:15:00,BTCUSDT,SELL,63080.24000000,0.00000000,0.00100000,ENTRY_SHORT,0.00000000,0.0000,0
2024-09-20T23:35:00,BTCUSDT,BUY,63080.24000000,63168.74000000,0.00100000,EXIT_SIGNAL,-0.08850000,-0.0014,4
2024-09-21T11:25:00,BTCUSDT,BUY,63052.01000000,0.00000000,0.00100000,ENTRY_LONG,0.00000000,0.0000,0
2024-09-21T15:20:00,BTCUSDT,SELL,63052.01000000,63160.01000000,0.00100000,EXIT_SIGNAL,0.10800000,0.0017,47
2024-09-21T16:55:00,BTCUSDT,BUY,63215.13000000,0.00000000,0.00100000,ENTRY_LONG,0.00000000,0.0000,0
2024-09-21T18:35:00,BTCUSDT,SELL,63215.13000000,63239.00000000,0.00100000,EXIT_SIGNAL,0.02387000,0.0004,20
2024-09-21T22:45:00,BTCUSDT,BUY,63159.99000000,0.00000000,0.00100000,ENTRY_LONG,0.00000000,0.0000,0
2024-09-22T00:25:00,BTCUSDT,SELL,63159.99000000,63154.69000000,0.00100000,EXIT_SIGNAL,-0.00530000,-0.0001,20
2024-09-22T09:05:00,BTCUSDT,SELL,62820.09000000,0.00000000,0.00100000,ENTRY_SHORT,0.00000000,0.0000,0
2024-09-22T11:35:00,BTCUSDT,BUY,62820.09000000,62836.46000000,0.00100000,EXIT_SIGNAL,-0.01637000,-0.0003,30
2024-09-22T16:05:00,BTCUSDT,SELL,62597.84000000,0.00000000,0.00100000,ENTRY_SHORT,0.00000000,0.0000,0
2024-09-22T16:35:00,BTCUSDT,BUY,62597.84000000,62762.50000000,0.00100000,EXIT_SIGNAL,-0.16466000,-0.0026,6
2024-09-22T22:40:00,BTCUSDT,BUY,63500.75000000,0.00000000,0.00100000,ENTRY_LONG,0.00000000,0.0000,0
2024-09-23T00:10:00,BTCUSDT,SELL,63500.75000000,63044.38000000,0.00100000,EXIT_SIGNAL,-0.45637000,-0.0072,18
2024-09-23T09:20:00,BTCUSDT,BUY,63659.99000000,0.00000000,0.00100000,ENTRY_LONG,0.00000000,0.0000,0
2024-09-23T10:15:00,BTCUSDT,SELL,63659.99000000,63475.04000000,0.00100000,EXIT_SIGNAL,-0.18495000,-0.0029,11
2024-09-23T15:00:00,BTCUSDT,SELL,63191.51000000,0.00000000,0.00100000,ENTRY_SHORT,0.00000000,0.0000,0
2024-09-23T15:25:00,BTCUSDT,BUY,63191.51000000,63494.00000000,0.00100000,EXIT_SIGNAL,-0.30249000,-0.0048,5
2024-09-23T19:35:00,BTCUSDT,SELL,63284.63000000,0.00000000,0.00100000,ENTRY_SHORT,0.00000000,0.0000,0
2024-09-23T20:50:00,BTCUSDT,BUY,63284.63000000,63409.44000000,0.00100000,EXIT_SIGNAL,-0.12481000,-0.0020,15
2024-09-23T23:20:00,BTCUSDT,SELL,63220.00000000,0.00000000,0.00100000,ENTRY_SHORT,0.00000000,0.0000,0
2024-09-23T23:35:00,BTCUSDT,BUY,63220.00000000,63362.00000000,0.00100000,EXIT_SIGNAL,-0.14200000,-0.0022,3
2024-09-24T04:40:00,BTCUSDT,SELL,63023.31000000,0.00000000,0.00100000,ENTRY_SHORT,0.00000000,0.0000,0
2024-09-24T05:00:00,BTCUSDT,BUY,63023.31000000,63111.14000000,0.00100000,EXIT_SIGNAL,-0.08783000,-0.0014,4
2024-09-24T12:20:00,BTCUSDT,BUY,63656.28000000,0.00000000,0.00100000,ENTRY_LONG,0.00000000,0.0000,0
2024-09-24T12:45:00,BTCUSDT,SELL,63656.28000000,63444.00000000,0.00100000,EXIT_SIGNAL,-0.21228000,-0.0033,5
2024-09-24T22:05:00,BTCUSDT,BUY,64291.99000000,0.00000000,0.00100000,ENTRY_LONG,0.00000000,0.0000,0
2024-09-24T23:55:00,BTCUSDT,SELL,64291.99000000,64262.70000000,0.00100000,EXIT_SIGNAL,-0.02929000,-0.0005,22
2024-09-25T01:30:00,BTCUSDT,BUY,64447.00000000,0.00000000,0.00100000,ENTRY_LONG,0.00000000,0.0000,0
2024-09-25T03:05:00,BTCUSDT,SELL,64447.00000000,64254.00000000,0.00100000,EXIT_SIGNAL,-0.19300000,-0.0030,19
2024-09-25T12:50:00,BTCUSDT,SELL,63646.95000000,0.00000000,0.00100000,ENTRY_SHORT,0.00000000,0.0000,0
2024-09-25T14:00:00,BTCUSDT,BUY,63646.95000000,63720.00000000,0.00100000,EXIT_SIGNAL,-0.07305000,-0.0011,14
2024-09-25T19:35:00,BTCUSDT,SELL,63254.01000000,0.00000000,0.00100000,ENTRY_SHORT,0.00000000,0.0000,0
2024-09-25T20:20:00,BTCUSDT,BUY,63254.01000000,63333.49000000,0.00100000,EXIT_SIGNAL,-0.07948000,-0.0013,9
2024-09-26T00:35:00,BTCUSDT,SELL,63077.99000000,0.00000000,0.00100000,ENTRY_SHORT,0.00000000,0.0000,0
2024-09-26T02:00:00,BTCUSDT,BUY,63077.99000000,63104.01000000,0.00100000,EXIT_SIGNAL,-0.02602000,-0.0004,17
2024-09-26T14:00:00,BTCUSDT,BUY,64559.01000000,0.00000000,0.00100000,ENTRY_LONG,0.00000000,0.0000,0
2024-09-26T17:50:00,BTCUSDT,SELL,64559.01000000,65202.33000000,0.00100000,EXIT_SIGNAL,0.64332000,0.0100,46
2024-09-26T23:40:00,BTCUSDT,BUY,65081.76000000,0.00000000,0.00100000,ENTRY_LONG,0.00000000,0.0000,0
2024-09-27T01:45:00,BTCUSDT,SELL,65081.76000000,65080.00000000,0.00100000,EXIT_SIGNAL,-0.00176000,-0.0000,25
2024-09-27T05:55:00,BTCUSDT,BUY,65354.58000000,0.00000000,0.00100000,ENTRY_LONG,0.00000000,0.0000,0
2024-09-27T10:15:00,BTCUSDT,SELL,65354.58000000,65527.84000000,0.00100000,EXIT_SIGNAL,0.17326000,0.0027,52
2024-09-27T14:00:00,BTCUSDT,BUY,65841.99000000,0.00000000,0.00100000,ENTRY_LONG,0.00000000,0.0000,0
2024-09-27T16:10:00,BTCUSDT,SELL,65841.99000000,66104.00000000,0.00100000,EXIT_SIGNAL,0.26201000,0.0040,26
2024-09-27T20:40:00,BTCUSDT,BUY,65871.76000000,0.00000000,0.00100000,ENTRY_LONG,0.00000000,0.0000,0
2024-09-27T23:15:00,BTCUSDT,SELL,65871.76000000,65770.00000000,0.00100000,EXIT_SIGNAL,-0.10176000,-0.0015,31
2024-09-28T04:25:00,BTCUSDT,BUY,66081.99000000,0.00000000,0.00100000,ENTRY_LONG,0.00000000,0.0000,0
2024-09-28T04:45:00,BTCUSDT,SELL,66081.99000000,66000.53000000,0.00100000,EXIT_SIGNAL,-0.08146000,-0.0012,4
2024-09-28T15:40:00,BTCUSDT,SELL,65622.79000000,0.00000000,0.00100000,ENTRY_SHORT,0.00000000,0.0000,0
2024-09-28T17:25:00,BTCUSDT,BUY,65622.79000000,65685.82000000,0.00100000,EXIT_SIGNAL,-0.06303000,-0.0010,21
2024-09-28T23:10:00,BTCUSDT,SELL,65646.01000000,0.00000000,0.00100000,ENTRY_SHORT,0.00000000,0.0000,0
2024-09-28T23:40:00,BTCUSDT,BUY,65646.01000000,65717.99000000,0.00100000,EXIT_SIGNAL,-0.07198000,-0.0011,6
2024-09-29T10:10:00,BTCUSDT,SELL,65542.76000000,0.00000000,0.00100000,ENTRY_SHORT,0.00000000,0.0000,0
2024-09-29T11:05:00,BTCUSDT,BUY,65542.76000000,65627.00000000,0.00100000,EXIT_SIGNAL,-0.08424000,-0.0013,11
2024-09-29T15:40:00,BTCUSDT,BUY,65736.01000000,0.00000000,0.00100000,ENTRY_LONG,0.00000000,0.0000,0
2024-09-29T16:30:00,BTCUSDT,SELL,65736.01000000,65684.20000000,0.00100000,EXIT_SIGNAL,-0.05181000,-0.0008,10
2024-09-29T19:10:00,BTCUSDT,BUY,65822.00000000,0.00000000,0.00100000,ENTRY_LONG,0.00000000,0.0000,0
2024-09-29T20:50:00,BTCUSDT,SELL,65822.00000000,65810.00000000,0.00100000,EXIT_SIGNAL,-0.01200000,-0.0002,20
2024-09-30T06:40:00,BTCUSDT,SELL,64435.03000000,0.00000000,0.00100000,ENTRY_SHORT,0.00000000,0.0000,0
2024-09-30T07:15:00,BTCUSDT,BUY,64435.03000000,64638.00000000,0.00100000,EXIT_SIGNAL,-0.20297000,-0.0031,7
2024-09-30T14:00:00,BTCUSDT,SELL,63798.65000000,0.00000000,0.00100000,ENTRY_SHORT,0.00000000,0.0000,0
2024-09-30T17:55:00,BTCUSDT,BUY,63798.65000000,63696.00000000,0.00100000,EXIT_SIGNAL,0.10265000,0.0016,47
2024-09-30T22:20:00,BTCUSDT,SELL,63668.00000000,0.00000000,0.00100000,ENTRY_SHORT,0.00000000,0.0000,0
2024-10-01T00:50:00,BTCUSDT,BUY,63668.00000000,63516.00000000,0.00100000,EXIT_SIGNAL,0.15200000,0.0024,30
2024-10-01T05:50:00,BTCUSDT,SELL,63705.20000000,0.00000000,0.00100000,ENTRY_SHORT,0.00000000,0.0000,0
2024-10-01T05:55:00,BTCUSDT,BUY,63705.20000000,63749.99000000,0.00100000,EXIT_SIGNAL,-0.04479000,-0.0007,1
2024-10-01T11:10:00,BTCUSDT,BUY,63937.98000000,0.00000000,0.00100000,ENTRY_LONG,0.00000000,0.0000,0
2024-10-01T11:15:00,BTCUSDT,SELL,63937.98000000,63885.99000000,0.00100000,EXIT_SIGNAL,-0.05199000,-0.0008,1
2024-10-02T00:00:00,BTCUSDT,SELL,60824.01000000,0.00000000,0.00100000,ENTRY_SHORT,0.00000000,0.0000,0
2024-10-02T00:05:00,BTCUSDT,BUY,60824.01000000,60942.00000000,0.00100000,EXIT_SIGNAL,-0.11799000,-0.0019,1
2024-10-02T09:15:00,BTCUSDT,SELL,61636.01000000,0.00000000,0.00100000,ENTRY_SHORT,0.00000000,0.0000,0
2024-10-02T13:55:00,BTCUSDT,BUY,61636.01000000,61350.00000000,0.00100000,EXIT_SIGNAL,0.28601000,0.0046,56
2024-10-02T23:40:00,BTCUSDT,SELL,60700.00000000,0.00000000,0.00100000,ENTRY_SHORT,0.00000000,0.0000,0
2024-10-03T00:30:00,BTCUSDT,BUY,60700.00000000,60954.00000000,0.00100000,EXIT_SIGNAL,-0.25400000,-0.0042,10
2024-10-03T11:30:00,BTCUSDT,SELL,60622.00000000,0.00000000,0.00100000,ENTRY_SHORT,0.00000000,0.0000,0
2024-10-03T14:15:00,BTCUSDT,BUY,60622.00000000,60675.48000000,0.00100000,EXIT_SIGNAL,-0.05348000,-0.0009,33
2024-10-03T16:30:00,BTCUSDT,SELL,60205.11000000,0.00000000,0.00100000,ENTRY_SHORT,0.00000000,0.0000,0
2024-10-03T17:20:00,BTCUSDT,BUY,60205.11000000,60609.06000000,0.00100000,EXIT_SIGNAL,-0.40395000,-0.0067,10
2024-10-03T22:05:00,BTCUSDT,BUY,60842.00000000,0.00000000,0.00100000,ENTRY_LONG,0.00000000,0.0000,0
2024-10-03T22:15:00,BTCUSDT,SELL,60842.00000000,60766.00000000,0.00100000,EXIT_SIGNAL,-0.07600000,-0.0012,2
2024-10-04T01:20:00,BTCUSDT,BUY,60969.07000000,0.00000000,0.00100000,ENTRY_LONG,0.00000000,0.0000,0
2024-10-04T03:15:00,BTCUSDT,SELL,60969.07000000,60933.99000000,0.00100000,EXIT_SIGNAL,-0.03508000,-0.0006,23
2024-10-04T07:10:00,BTCUSDT,BUY,61188.00000000,0.00000000,0.00100000,ENTRY_LONG,0.00000000,0.0000,0
2024-10-04T09:40:00,BTCUSDT,SELL,61188.00000000,61351.12000000,0.00100000,EXIT_SIGNAL,0.16312000,0.0027,30
